Template Description,Program Type,Template Version,Movie/Show Filmhub SKU,Movie/Show Title,Movie/Show Synopsis,Movie/Show Sales Pitch,Genre,Festivals,Cast,Director(s),Writer(s),Producer(s),Movie Running Time,Production Year,Country of Origin,Original Spoken Language,Production Company,Copyright,Studio,IMDb ID,IMDb Link,Rating System,Rating,Voluntary Rating(s),Tag(s),Movie Chapters/Ad Breaks,Avail Type(s),Avail Start,Avail End,Avail Countries Included,Avail Countries Excluded,Movie Filename,Movie Audio Type,Trailer,Trailer Audio Type,Trailer Filename,Movie Subtitles/Captions Languages,Movie Subtitles/Captions Types,Movie Subtitles/Captions Filenames,Key Art 2:3 Filename,Key Art 3:4 Filename,Key Art 16:9 Filename,Textless Hero 16:9 Filename,Other Key Art Filenames,Other Images Filenames,Episode SKU,Episode Name,Season Number,Episode Number,Episode Synopsis,Episode Language,Episode Chapters/Ad Breaks,Episode Running Time,Episode Filename,Episode Subtitles/Captions Filenames,Episode Subtitles/Captions Languages,Episode Subtitles/Captions Type,Episode Season Name
Filmhub CSV Metadata 3.0 - Filmhub Movies & Shows,Movie,3,fa81-3689,An Honest Liar,"The incredible true story of the renowned magician turned skeptic and exposer of frauds and hoaxes, James ""The Amazing"" Randi.","AN HONEST LIAR, a hit at the Tribeca Festival, and a NY Times Critic's Pick, is a witty and engaging documentary film. Features exclusive interviews with James Randi himself, Penn & Teller, and many more.",Documentary,"Tribeca Film Festival, AFI Docs, Napa Valley, Key West, Newport Beach, Hot Springs, Hells Half Mile, Outfest, Vancouver, Belgium, Bergen, Big Sky, Carmel, Cleveland, Cinema Eye, Cayman, Fort Lauderdale, Heartland, Gufa Gafa, Louisville, Mendocino, Telluride Mountainfilm, Nantucket, Naples, Outview - Athens, Palm Springs, Provincetown, Reykavik, Salem, Santa Fe, Seattle Gay and Lesbian Festival, SF Doc Fest, Sidewalk Festival, Starz Denver, Sheffield, Youngstown","James Randi, Deyvi Pena, Alice Cooper, Adam Savage, Penn and Teller, Bill Nye, Richard Wiseman","Justin Weinstein, Tyler Measom","Justin Weinstein, Tyler Measom","Justin Weinstein, Tyler Measom",92,2015,United States,English,Left Turn Films,"2015 Flim Flam Films, LLC",Filmhub,tt2246565,https://www.imdb.com/title/tt9362722,US-TV,TV-G,Language,"Artist, LGBTQ, LGBTQ, Pseudo-Science, expose, fraud, gay, gay, lies, magic, psychic, skeptic, topdocs, true story, truth","00:46:27:20,00:55:05:00,01:04:49:10,01:14:03:07,01:22:56:11,00:00:00:00,00:10:10:14,00:19:20:00,00:27:57:13,00:37:26:03","avod, svod, tvod",open,open,,,fa81-3689_an_honest_liar_main.mp4,Stereo,Yes,Stereo,mpz3-xjjq_beowulf_and_grendel_trailer.mp4,"en, de, el, es, it, nl, ru","subtitles, subtitles, subtitles, subtitles, subtitles, subtitles, subtitles","fa81-3689_an_honest_liar_en.srt, fa81-3689_an_honest_liar_de.srt, fa81-3689_an_honest_liar_el.srt, fa81-3689_an_honest_liar_es.srt, fa81-3689_an_honest_liar_it.srt, fa81-3689_an_honest_liar_nl.srt, fa81-3689_an_honest_liar_ru.srt",fa81-3689_an_honest_liar_2x3.jpg,fa81-3689_an_honest_liar_3x4.jpg,fa81-3689_an_honest_liar_16x9.jpg,fa81-3689_an_honest_liar_16x9_textless.jpg,fa81-3689_an_honest_liar_16x6.jpgfa81-3689_an_honest_liar_2x1.jpgfa81-3689_an_honest_liar_4x3.jpg,"fa81-3689_an_honest_liar_other_d1a56a8a-7bb4-450d-bd43-5d69f7c82747.jpg, fa81-3689_an_honest_liar_other_79dc0bb9-fa43-4c5d-875b-0a93b4458e6c.jpg, fa81-3689_an_honest_liar_other_5d0d26a3-24a1-49cb-97dc-34b429f3ffb0.jpg, fa81-3689_an_honest_liar_other_48db75bb-cc0e-46d1-8b3e-11512be83a6a.jpg, fa81-3689_an_honest_liar_other_c1597796-33a1-44e8-822f-d40ef9ecc62c.jpg, fa81-3689_an_honest_liar_other_5bb8bfac-59c0-42a8-9e09-425fb2ef6e01.jpg, fa81-3689_an_honest_liar_other_93a8fc55-af15-47cd-a70a-be1caecf1493.jpg, fa81-3689_an_honest_liar_other_06267beb-98b9-4fa9-9645-c7bb118dab6d.jpg",,,,,,,,,,,,,
