Template Description,Program Type,Template Version,Movie/Show Filmhub SKU,Movie/Show Title,Movie/Show Synopsis,Movie/Show Sales Pitch,Genre,Festivals,Cast,Director(s),Writer(s),Producer(s),Movie Running Time,Production Year,Country of Origin,Original Spoken Language,Production Company,Copyright,Studio,IMDb ID,IMDb Link,Rating System,Rating,Voluntary Rating(s),Tag(s),Movie Chapters/Ad Breaks,Avail Type(s),Avail Start,Avail End,Avail Countries Included,Avail Countries Excluded,Movie Filename,Movie Audio Type,Trailer,Trailer Audio Type,Trailer Filename,Movie Subtitles/Captions Languages,Movie Subtitles/Captions Types,Movie Subtitles/Captions Filenames,Key Art 2:3 Filename,Key Art 3:4 Filename,Key Art 16:9 Filename,Textless Hero 16:9 Filename,Other Key Art Filenames,Other Images Filenames,Episode SKU,Episode Name,Season Number,Episode Number,Episode Synopsis,Episode Language,Episode Chapters/Ad Breaks,Episode Running Time,Episode Filename,Episode Subtitles/Captions Filenames,Episode Subtitles/Captions Languages,Episode Subtitles/Captions Type,Episode Season Name
Filmhub CSV Metadata 3.0 - Filmhub Movies & Shows,Movie,3,mpz3-xjjq,Beowulf and Grendel,"In Denmark, during the 6th century, Danish king Hrothgar and his warriors kill a troll whose son, Grendel, vows revenge.","An epic, blood-soaked, mystical tale of redemption and vengance, Beowulf and Grendel stars Gerard Butler (300, Den of Thieves), Ingvar E Sigurðsson (Godland, The Northman), and Stellan Skarsgård (Dune). Visually stunning and tough-as-nails.",Action/Adventure,30 Genie Awards - Adapted Screenplay,"Gerard Butler, Stellan Skarsgård, Ingvar Sigurdsson, Gunnar Eyjólfsson, Philip Whitchurch, Ronan Vibert, Rory McCann, Sarah Polley",Sturla Gunnarsson,Andrew Rai Berzins,"Sturla Gunnarsson, Gary Hamilton, Eric Jordan, Anna María Karlsdóttir, Fridrik Thor Fridriksson",104,2006,Canada,Hindi,Palm Tree International,2006 Palm Tree International,Palm Tree International,tt0402057,https://www.imdb.com/title/tt0402057,MPAA,R,"Violence, Sex, Language","King, beowulf, gerard butler, revenge, warrior","00:00:00:00,00:14:14:11,00:21:15:10,00:28:00:20,00:35:14:04,00:42:06:01,00:49:25:17,00:56:07:19,01:02:55:02,01:09:00:08,01:16:32:05,01:23:10:09,01:30:35:14,01:37:23:00","avod, svod, tvod",open,open,US,,mpz3-xjjq_beowulf_and_grendel_main.mp4,Stereo,Yes,Stereo,mpz3-xjjq_beowulf_and_grendel_trailer.mp4,en-GB,sdh,mpz3-xjjq_beowulf_and_grendel_en.srt,mpz3-xjjq_beowulf_and_grendel_2x3.jpg,mpz3-xjjq_beowulf_and_grendel_3x4.jpg,mpz3-xjjq_beowulf_and_grendel_16x9.jpg,mpz3-xjjq_beowulf_and_grendel_16x9_textless.jpg,mpz3-xjjq_beowulf_and_grendel_16x6.jpgmpz3-xjjq_beowulf_and_grendel_2x1.jpgmpz3-xjjq_beowulf_and_grendel_4x3.jpg,mpz3-xjjq_beowulf_and_grendel_other_c5fb2d8d-7a14-4fc7-a91c-161217be4a34.jpg,,,,,,,,,,,,,
